,ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
224,1055789057037307188!,system_05,0.0,0.261263,1.072928,0.138434,0.132814,0.101944,0.125356,0.010666,0.193628,0.166704,0.045448,0.070393,0.555276,0.924329,0.005391,0.100341,0.00022,-0.26859262213110924,-0.9418015331029892,1.9474911093711853,0.9065578654408455,-1.0773746222257614,-0.027653574012219906,0.35198933631181717,0.16250301524996758
225,174983719402769672!,system_05,0.0,0.675653,4.730777,0.463947,0.070532,0.219486,0.526948,0.696547,0.66809,0.847452,0.156515,0.796001,0.03319,0.618462,0.11672,0.358546,0.334133,-0.5744032263755798,0.194938859436661,4.524077475070953,2.713340163230896,-3.0925347805023193,-1.3104775547981262,2.188631147146225,2.06634184718132
226,1499767106372384404!,system_05,0.0,0.051996,0.008178,0.52374,0.630537,0.040705,0.514336,0.351906,0.760039,0.303028,0.5569,0.0002,0.615091,0.369652,0.011186,0.212822,0.044868,0.9617047309875488,1.668617606163025,-0.051881744526326656,0.8630211800336838,0.3449089527130127,-0.5334012806415558,-0.04824106628075242,0.20133380591869354
227,1542453318986330658!,system_05,0.0,0.157739,2.100328,0.450498,0.519321,0.285302,0.14139,0.028275,0.602255,0.018338,0.571409,0.031788,0.101239,0.083939,0.882495,7.3e-05,0.113556,-0.9908269047737122,-1.3934624791145325,1.9694148004055023,1.260297641158104,-1.8088802993297577,-0.07270218711346388,0.16845877282321453,1.0608146488666534
228,1374862020361609933!,system_05,0.0,0.309312,0.003507,0.577542,0.013537,0.05728,0.251523,0.008806,0.012827,0.379433,0.730313,0.479435,0.064984,0.265951,0.277634,0.639171,0.705157,1.3640141189098358,1.706505537033081,0.12432236969470978,-0.2301768884062767,0.43643390387296677,-0.627549409866333,0.15305917710065842,-0.10664654895663261
229,438690669615869667!,system_05,0.0,0.010199,0.001023,0.038017,0.267167,0.092671,0.219202,0.267003,0.008719,0.068664,0.402698,0.002731,0.001906,0.940527,0.254122,0.907972,0.075991,0.9189101159572601,1.0660353302955627,0.13229482993483543,-0.40270716696977615,0.4136911937966943,0.013144131749868393,-0.2953440125565976,-0.09099841257557273
230,1090393629780972206!,system_05,0.0,0.006274,0.004018,0.061167,0.04972,0.016663,0.863982,0.609089,0.034769,0.061023,0.346258,0.131193,0.838137,0.427574,0.936425,0.000108,0.084533,1.7950246930122375,1.4795796275138855,0.5089814215898514,-0.38414404541254044,0.6064921617507935,-0.25321153551340103,-0.7714359611272812,-0.12290262430906296
231,1164052427537651301!,system_05,0.0,0.640993,1.459296,0.276588,0.196472,0.090543,0.95163,0.594286,0.735437,0.088252,0.958773,0.903553,0.172573,0.437116,0.084608,0.414405,0.183082,-0.5839678039774299,-1.212711587548256,2.7295826077461243,1.278473362326622,-1.7042250782251358,0.3688169429078698,-0.2215651012957096,0.1293774601072073
232,686286100029472083!,system_05,0.0,0.696967,0.006055,0.097884,0.529968,0.034897,0.70103,0.287209,0.002258,0.562031,0.246201,0.831295,0.318994,0.645922,0.324806,0.624584,0.171086,1.7153351306915283,1.8703770637512207,-0.4983324632048607,-0.43227318674325943,0.13618273101747036,-0.7690715491771698,-0.7465118020772934,-0.11150076892226934
233,1684974151739870934!,system_05,0.0,0.393835,0.001547,0.546463,0.139221,0.093964,0.542556,0.578576,0.047464,0.158854,0.873937,0.015862,0.447107,0.205994,0.340681,0.816015,0.292541,0.4334123507142067,-0.28368350863456726,0.3541613928973675,-0.46588850393891335,0.2521969024091959,0.1134965568780899,-0.07646564021706581,0.40653882175683975
234,1358463503757322164!,system_05,0.0,0.041453,2.572849,0.97763,0.244583,0.109584,0.732583,0.33486,0.404331,0.416859,0.190459,0.492594,0.243634,0.010116,0.88338,0.705657,0.464048,-0.150920947548002,-0.9833068251609802,2.247827887535095,1.3678237199783325,-1.9819805771112442,-0.1604071483016014,0.8129625860601664,1.2929220795631409
235,818557293652202919!,system_05,0.0,0.928208,0.002405,0.54818,0.010177,0.577424,0.049299,0.02538,0.003215,0.714331,0.488848,0.122577,0.755512,0.500013,0.033115,0.072098,0.000566,0.7155862003564835,0.8751745671033859,-0.09304093010723591,0.35416192561388016,-0.15507821924984455,0.09790859837085009,-0.2985924743115902,-0.03381911385804415
236,1962319215905459656!,system_05,0.0,0.728006,0.004795,0.143824,0.291651,0.362761,0.07826,0.790223,0.621337,0.020645,0.157213,0.706841,0.935796,0.028039,0.004237,0.606743,0.415976,2.483971744775772,1.9186798632144928,-1.4366523921489716,-0.9456456899642944,0.19885880127549171,0.5348711162805557,-1.266059771180153,-0.3795982375741005
237,150861631464841651!,system_05,0.0,0.844177,0.001628,0.129634,0.601358,0.078219,0.002238,0.000767,0.623329,0.855522,0.87606,0.003847,0.72053,0.104223,0.341915,0.148041,0.324373,1.1100821495056152,0.9407098740339279,0.2365361861884594,0.066475884988904,0.22859398275613785,-0.26524439826607704,-0.09470563381910324,0.2380467690527439
238,52342853752687731!,system_05,0.0,0.096978,2.791245,0.156071,0.230318,0.985037,0.471132,0.306348,0.511647,0.159816,0.001165,0.67794,0.846275,0.2213,0.684863,0.097606,0.006587,-0.9411858599632978,-0.6469668708741665,2.4886211156845093,1.21099291741848,-2.2835221588611603,0.725088944658637,0.37968557700514793,1.2615635246038437
239,1579905868351017541!,system_05,0.0,0.973618,0.006954,0.485975,0.904361,0.836919,0.289089,0.187472,0.636086,0.001671,0.037709,0.826183,0.912821,0.019435,0.377857,0.189683,0.927651,3.161838114261627,2.4892674386501312,-1.6307314485311508,-0.8540655598044395,-0.18415281269699335,0.3971628062427044,-2.414167821407318,-0.7096806615591049
240,2168428622435837909!,system_05,0.0,0.650433,0.007804,0.732184,0.783584,0.248183,0.865297,0.168193,0.253265,0.708295,0.414406,0.821684,0.442922,0.148896,0.436322,0.005516,0.660061,1.9289291203022003,1.8962315022945404,-0.41595230251550674,-0.30715818690805463,0.41451454162597656,-1.214196726679802,-0.2602912299335003,-0.16083570569753647
241,1879609925757489311!,system_05,0.0,0.15411,0.002787,0.45268,0.034214,0.147997,0.340687,0.38838,0.310133,0.046388,0.011735,0.006801,0.226436,0.369373,0.088338,0.873751,0.182603,2.0827434957027435,2.346868246793747,-0.17816663719713688,-0.866454541683197,0.5557436347007751,-0.5798968747258186,-0.6901703327894211,-0.1431012563407421
242,1302428608525770641!,system_05,0.0,0.139896,0.006333,0.906213,0.918173,0.419625,0.051082,0.762669,0.232715,0.364007,0.094325,0.06425,0.561976,0.010266,0.783604,0.087498,0.482008,1.8968569934368134,2.1880126297473907,-0.3970017805695534,-0.3043942153453827,0.45886366069316864,-0.612267516553402,-0.5821108371019363,-0.34536052122712135
243,1651764490474714904!,system_05,0.0,0.726555,0.007018,0.080573,0.153006,0.462032,0.505955,0.018525,0.523008,0.049177,0.265259,0.975387,0.289406,0.97365,0.403712,0.661578,0.078807,2.5564222931861877,1.8821812272071838,-1.6867832243442535,-0.7831311388872564,0.5144995525479317,0.5150803793221712,-2.386505752801895,-1.127981036901474
244,808066268274492410!,system_05,0.0,0.752935,0.009887,0.703807,0.903817,0.519674,0.425256,0.774583,3.9e-05,0.050938,0.070422,0.310636,4.5e-05,0.277676,0.310911,0.356072,0.541667,2.2035122215747833,2.436440020799637,-1.1300125271081924,-0.3428037464618683,0.2796730063855648,-0.9136943072080612,-1.4561482965946198,-0.08282134355977178
245,1529358065609888660!,system_05,0.0,0.054728,2.358766,0.061755,0.020814,0.277546,0.506552,0.920355,0.093883,3.6e-05,0.004351,0.213344,0.070691,0.617903,0.044259,0.032996,0.09394,-0.2774829361587763,-0.26442081294953823,2.5947603285312653,1.670588344335556,-2.283658057451248,-0.2834611712023616,1.066714346408844,0.9653028547763824
246,550415508647882524!,system_05,0.0,0.099371,3.626689,0.06164,0.449925,0.124894,0.229197,0.672814,0.000338,0.073547,0.057319,0.05407,0.128437,0.011452,0.590706,0.920046,0.643577,0.7003011498600245,-0.050303791649639606,4.577544629573822,3.2076801657676697,-3.8454239666461945,-0.8284202218055725,2.629909425973892,2.0834296345710754
247,17847990242434310!,system_05,0.0,0.36362,2.823096,0.232211,0.107607,5e-06,0.002481,0.247851,0.005864,0.210066,0.22043,0.07763,0.144125,0.058305,0.533092,0.347184,0.581643,-0.043044719845056534,-0.08453345112502575,3.115124523639679,2.3079350888729095,-3.466249942779541,-0.6123768743127584,1.5654474943876266,0.959159679710865
248,1339811949648262916!,system_05,0.0,0.891088,0.260856,0.735881,0.029427,0.038751,0.36357,0.663619,0.356365,0.87543,0.7831,0.019291,0.506975,0.034814,0.865451,0.183704,0.003281,-0.1650205012410879,-0.20648761093616486,0.24073850736021996,-0.008841521164868027,-0.15701823309063911,-0.03712922055274248,0.02332598762586713,-0.03888964280486107
249,2071553105117236131!,system_05,0.0,0.52159,0.72739,0.065514,0.000152,1.1e-05,0.073548,0.039604,0.130191,0.223988,0.084075,0.430655,0.886645,0.672545,0.319782,0.016722,0.694555,-0.4070213660597801,-0.3852928429841995,0.7141544073820114,0.14751198887825012,-0.17615952342748642,0.019167771795764565,-0.1488262303173542,-0.007062392483931035
250,753472192625015216!,system_06,0.0,0.048558,0.334663,0.832761,0.814373,0.945414,0.158224,0.060826,0.407684,0.169775,0.504791,0.060913,0.154517,0.033224,0.06082,0.286047,0.068666,-0.3246829956769943,-0.07273749355226755,0.758125051856041,0.4294033572077751,-0.39015816152095795,-0.21426201611757278,0.11032637394964695,0.1101427786052227
251,537670698654285140!,system_06,0.0,0.098717,1.154398,0.129336,0.043746,0.911683,0.469523,0.380398,0.339378,0.742159,0.471402,0.291257,0.007954,0.003638,0.707905,0.468952,0.003073,-1.0197352916002274,-1.0089846700429916,2.061219722032547,0.7667053714394569,-0.936979666352272,0.22842424735426903,-0.16520720347762108,0.10121939890086651
252,998726445387218026!,system_06,0.0,0.912282,3.155817,0.446825,0.01646,0.122359,0.023634,0.476509,0.280488,0.686342,0.298919,0.186542,0.087697,0.614681,0.036081,0.080064,0.205956,0.102414570748806,-0.8562402129173279,3.4165395498275757,2.2110414803028107,-2.767542004585266,-0.3662731349468231,1.9684483408927917,2.0705992579460144
253,759706231732756871!,system_06,0.0,0.077883,0.004458,0.59786,0.004679,3.1e-05,0.023575,0.486636,0.972443,0.078374,0.010317,0.693888,0.909959,0.782263,0.072365,0.677504,0.446792,2.117253452539444,1.6025089025497437,-0.6805518567562103,-2.4554841220378876,0.8641099333763123,1.070546805858612,-0.8583956062793732,-0.6112462803721428
254,1436557346153591740!,system_06,0.0,0.63932,3.05056,0.01224,0.955579,0.923257,0.127476,0.263728,0.443357,0.126392,0.002636,0.007028,0.718764,0.445485,0.175183,0.327899,0.147959,0.4745550714433193,-1.4054943472146988,3.792247176170349,1.8320542573928833,-2.6756463944911957,-0.5697116311639547,1.7985039353370667,1.5776992291212082
255,1146370228294779325!,system_06,0.0,0.000521,0.003218,0.843747,0.423411,0.147788,0.131073,0.001858,0.269837,0.828683,0.76128,0.387663,0.091353,0.097335,0.588653,0.003673,0.805811,1.511437565088272,1.5451174676418304,0.14034225791692734,-0.7153256982564926,0.6299631744623184,-1.2588396668434143,-0.02099695336073637,-0.17518536373972893
256,800002644288354863!,system_06,0.0,0.759624,2.733612,0.900373,0.010852,0.966526,0.823844,0.280268,0.880901,0.945259,0.257379,0.058261,0.020395,0.068982,0.115666,0.565539,0.138212,-0.6859857998788357,-0.35429765842854977,3.384095788002014,1.5429310649633408,-1.8494285941123962,0.07585174590349197,1.3486540168523788,1.6243158876895905
257,1167538752674406934!,system_06,0.0,0.412814,0.032271,0.301143,0.20066,0.144125,0.475638,0.5568,0.219644,0.375128,0.833631,0.02802,0.180177,0.491544,0.622626,0.33903,0.731165,0.9257959127426147,1.1014478355646133,0.5221793055534363,-0.22583647165447474,0.5606483370065689,-0.6707038953900337,0.1725469660013914,0.07925912411883473
258,1281673901223280220!,system_06,0.0,0.011859,0.248995,0.15008,0.000416,0.097593,0.38974,0.041328,0.589504,0.037652,0.854851,0.929019,0.007977,0.061446,0.003938,0.242209,0.769516,0.04249285580590367,-0.2758420407772064,-0.2613195776939392,-0.42130278795957565,0.24194704741239548,0.00960133213084191,-0.09000651817768812,-0.05100332386791706
259,1075956338543484268!,system_06,0.0,0.413613,0.001058,0.077757,0.169367,0.233378,0.760244,0.075063,0.434483,0.171864,0.733319,0.01379,0.102176,0.062776,0.171204,0.075294,0.034265,1.8464145064353943,1.7936672568321228,0.4373433589935303,-0.08319807797670364,0.21725933253765106,-0.7785509675741196,-0.25005728378891945,-0.0004669465124607086
260,1218962171257698762!,system_06,0.0,0.19284,1.56193,0.136209,0.026898,0.549408,0.127969,0.372039,0.631592,0.001053,0.432153,0.027686,0.155231,0.328673,0.072315,3.9e-05,0.312902,-0.2426369646564126,-0.8109598606824875,2.369779348373413,1.064924217760563,-1.3071761727333069,0.07455946877598763,0.45773112028837204,0.9951322376728058
261,126970722009299278!,system_06,0.0,0.00665,2.488544,0.609727,0.803953,0.839564,0.074991,0.168948,0.457235,0.019654,0.738861,0.766445,0.00468,0.752283,0.357876,0.363934,0.0,0.3355154935270548,-1.2421967051923275,3.508109211921692,1.8874385952949524,-2.5489944219589233,0.06821549870073795,0.7662494108080864,1.917970359325409
262,113528173036749777!,system_06,0.0,0.139968,1.813856,0.647233,0.130343,0.146641,0.486515,0.139189,0.456272,0.274988,0.166699,0.183436,0.504623,0.614086,0.961872,0.032268,0.061695,-0.7524982690811157,-1.3749371469020844,1.808949500322342,0.726006381213665,-1.2687937915325165,0.2710720766335726,0.09594063647091389,0.6750498712062836
263,833313955037713965!,system_06,0.0,0.70894,0.00308,0.31183,0.024265,0.767352,0.127197,0.002964,0.101943,0.654762,0.031246,0.708629,0.163056,0.948463,0.006231,0.575581,0.743854,1.8289302289485931,1.7612081170082092,-1.425571233034134,-1.3828858435153961,-0.06831783801317215,0.11599155329167843,-1.1717205941677094,-0.7549822926521301
264,1565963765196524603!,system_06,0.0,0.47841,2.414892,0.387596,0.111295,0.239849,0.378078,0.506337,0.406638,0.05347,0.386362,0.371522,0.087217,0.956989,0.573873,0.370284,0.004229,-0.27873144298791885,-1.8634648621082306,2.579139232635498,1.1073798537254333,-1.5128762423992157,0.10332090500742197,0.7436132803559303,1.3226123005151749
265,117118659860274162!,system_06,0.0,0.767479,2.150212,0.335052,0.496904,0.690931,0.052049,0.098957,0.006566,0.450291,0.106753,0.036257,0.574582,0.044322,0.699544,0.092408,0.002957,-0.5787646546959877,-0.5933103747665882,2.4860012531280518,1.1538298279047012,-2.050508201122284,0.06432495638728142,0.6580120101571083,1.3105401620268822
266,1584250694123898600!,system_06,0.0,0.033758,0.001219,0.487007,0.004803,0.881793,0.00028,0.051971,0.356419,0.364828,0.230746,0.045293,0.122653,0.021423,0.170093,0.019185,0.895828,1.8088586032390594,1.6664682626724243,-0.37846458703279495,-1.188349336385727,0.3310093879699707,-0.49311722815036774,-0.261956624686718,-0.25983770191669464
267,1817694698771531185!,system_06,0.0,0.411692,0.001958,0.398533,0.620148,0.295091,0.004404,0.35929,0.019033,0.047488,0.569205,0.398186,0.103765,0.4226,0.085682,0.690916,0.576377,1.2770738750696182,1.7651073932647705,-0.04719017073512077,0.4696297738701105,0.40082112699747086,-0.7976440787315369,-0.2142566256225109,0.149830047856085
268,2223035501327056632!,system_06,0.0,0.116315,0.002269,0.976106,0.935042,0.02403,0.328405,0.380053,0.039242,0.125632,0.501316,0.192388,0.308334,0.352381,0.948376,0.539095,0.674909,1.4802605211734772,2.108545243740082,0.14763693697750568,0.19609652180224657,0.648142583668232,-0.705469161272049,-0.37134312093257904,0.03808633179869503
269,801764878942311892!,system_06,0.0,0.000533,2.847378,0.081312,0.727491,0.235017,0.224378,0.649505,0.027464,0.259969,0.012153,0.000817,0.713863,0.087533,0.842518,0.532192,0.908879,0.021280143409967422,-0.7574195270426571,3.644389510154724,2.87771138548851,-3.216747462749481,-0.4410299099981785,1.7132749408483505,1.136987755075097
270,630186230328122668!,system_06,0.0,0.020411,0.018754,0.030099,0.674454,0.520085,0.362299,0.89988,0.34367,0.715441,0.964232,0.355857,0.047227,0.103329,0.283804,0.037281,0.281447,1.1583125591278076,1.5930564999580383,0.2157670333981514,0.4815767779946327,0.4154871478676796,-0.8782202005386353,-0.044247460551559925,0.18626019731163979
271,889674992794648844!,system_06,0.0,0.097667,1.09462,0.349162,0.023357,0.36677,0.566645,0.426595,0.121839,0.785275,0.320148,0.275638,0.233748,0.11323,0.003976,0.01098,0.375673,-0.8281847909092903,-0.22625762782990932,2.2425754964351654,1.3680560886859894,-1.9499879479408264,0.017158955801278353,0.05737862346722977,0.14217972196638584
272,2134179584977087417!,system_06,0.0,0.846146,0.00272,0.000586,0.139578,0.218943,0.760634,0.26449,0.67169,0.141919,0.421646,0.01937,0.22491,0.166994,0.02621,0.005393,0.986279,2.4653127789497375,1.7364586293697357,-0.8323317170143127,-1.4760446846485138,0.3194354251027107,-0.026774028781801462,-1.3864900469779968,-0.5839536935091019
273,254433090209345360!,system_06,0.0,0.309292,0.095919,0.332149,0.835612,0.026702,0.005844,0.005004,0.091893,0.020848,0.957867,0.764698,0.567417,0.279623,0.071819,0.607116,0.859262,-0.015249163145199418,0.0033494117815280333,0.0031185151892714202,0.0062165820854716,-0.0061714748735539615,-0.004814380139578134,0.001550455839606002,-0.011995738022960722
274,1640968239518857941!,system_06,0.0,0.002556,0.000934,0.550021,0.020556,0.861973,0.330788,0.281409,0.002628,0.383515,0.528673,0.184339,0.538614,0.102721,0.374746,0.236984,0.231367,0.7807397302240133,0.2695768475532532,0.1842254102230072,0.17574841901659966,0.21778464131057262,-0.2568533830344677,-0.04815840162336826,0.30589327961206436
275,34976732339140687!,system_06,0.0,0.595537,3.376819,0.139803,0.986505,0.052113,0.547984,0.029792,0.901464,0.023715,0.118007,0.031049,0.136431,0.544482,0.038458,0.078977,0.811568,-0.0827062624739483,-1.0113808810710907,2.2671667337417603,1.2135478109121323,-1.5841838866472244,-0.16636523231863976,0.5403097458183765,0.8564652055501938
276,966915339662110319!,system_06,0.0,0.004775,2.094075,0.001674,0.353543,0.371051,0.747862,0.641713,0.548604,0.532717,0.00063,0.000644,0.69113,0.950047,0.195388,0.272395,0.676496,-0.5511210383847356,-1.31919115036726,2.9513884782791138,2.028476446866989,-1.7305828481912613,0.09950120048597455,0.5027494840323925,1.1163730323314667
277,1259953214387171853!,system_06,0.0,0.014455,0.005068,0.700653,0.012185,0.426336,0.134159,0.109017,0.815625,0.943336,0.062411,0.824839,0.015655,0.05331,0.413831,0.439788,0.171818,3.0319060683250427,2.3078974187374115,-1.773587554693222,-1.6102300584316254,0.5668623335659504,0.019731704611331224,-1.079441636800766,-1.010519415140152
